0.0125	1.3764482253125
0.03750000000000001	1.3753333721875
0.0625	1.3727370971875
0.08750000000000001	1.3688583690625
0.1125	1.36377818971875
0.1375	1.35745575215625
0.1625	1.34932661759375
0.1875	1.340732606146875
0.2125	1.333078410490625
0.2375	1.325202311941562
0.2625	1.316255982722188
0.2875	1.307946239722687
0.3125000000000001	1.300854508341469
0.3375	1.294038847973347
0.3625	1.287039831493828
0.3875	1.280392219468319
0.4125	1.274924494311598
0.4375000000000001	1.270352228644901
0.4625	1.266366086620638
0.4875	1.262935633512793
0.5125	1.260125448953773
0.5375	1.25802647572902
0.5625	1.256707065586356
0.5875	1.256053203016103
0.6125	1.256442579185436
0.6375	1.257522361453057
0.6625	1.259363696910462
0.6875	1.261974743772944
0.7125	1.265349093846941
0.7375	1.269468795815
0.7625	1.274486447830944
0.7875	1.280558149857679
0.8125	1.287069864099363
0.8375	1.293667299851255
0.8625	1.300790255054599
0.8875	1.308965148154555
0.9125	1.31706175442669
0.9375	1.324316220133414
0.9625	1.331229235172893
0.9875	1.337979537890052
1.0125	1.344068597614411
1.0375	1.348789714202401
1.0625	1.352194801373821
1.0875	1.354327962345822
1.1125	1.355590276001766
1.1375	1.355132334141508
1.1625	1.353729155061894
1.1875	1.351328477992937
1.2125	1.347947400979397
1.2375	1.343702505735002
1.2625	1.339038122454289
1.2875	1.334210849323505
1.3125	1.329158524804475
1.3375	1.323793277801937
1.3625	1.318035239961743
1.3875	1.312177637764971
1.4125	1.306907105009292
1.4375	1.30217630725964
1.4625	1.29771994574113
1.4875	1.2934571142495
1.5125	1.289445565850213
1.5375	1.285799577584246
1.5625	1.282634757987227
1.5875	1.280035734440635
1.6125	1.278013317226936
1.6375	1.276573593187357
1.6625	1.275623679914308
1.6875	1.275181641847542
1.7125	1.275424663957765
1.7375	1.27612573243592
1.7625	1.27733312200244
1.7875	1.279052889100161
1.8125	1.281278214076136
1.8375	1.283958916483684
1.8625	1.287015386193268
1.8875	1.290380766965941
1.9125	1.294021618946209
1.9375	1.297919815850454
1.9625	1.302038044522629
1.9875	1.306320915675133
2.0125	1.310675054092701
2.0375	1.314867591563444
2.0625	1.31867879243298
2.0875	1.322069141078326
2.1125	1.325031878361796
2.1375	1.327544966472875
2.1625	1.329551685127923
2.1875	1.330850855690096
2.2125	1.331961109475668
2.2375	1.331891320960963
2.2625	1.331377003802558
2.2875	1.330323634790286
2.3125	1.318088324717626
2.3375	1.315992875731145
2.3625	1.313458246131436
2.3875	1.310537320396274
2.412500000000001	1.307279391663328
2.4375	1.303741842237231
2.4625	1.300063863107076
2.4875	1.296437757080358
2.5125	1.292919209925852
2.537500000000001	1.289475458849705
2.5625	1.286075688551447
2.5875	1.27115912673645
2.6125	1.267845893393136
2.6375	1.26467564364542
2.662500000000001	1.261707961979164
2.6875	1.258993442924858
2.7125	1.256580998806947
2.7375	1.254493927799145
2.7625	1.252722422982295
2.787500000000001	1.251250996603822
2.8125	1.250064474803358
2.8375	1.249156816914584
2.8625	1.248577081354459
2.8875	1.235774043344632
2.912500000000001	1.235786371638057
2.9375	1.236000817437305
2.9625	1.236447451871895
2.9875	1.237122680124368
3.0125	1.238008279013873
3.037500000000001	1.239082362365039
3.0625	1.240323734055087
3.0875	1.241710454682123
3.1125	1.243215982872683
3.1375	1.24480777094775
3.162500000000001	1.246445896629108
3.1875	1.235552468053004
3.2125	1.237181792889242
3.2375	1.238748617671
3.2625	1.240230672451907
3.287500000000001	1.241603392761977
3.3125	1.242837440148571
3.3375	1.243902661298232
3.3625	1.244781312324795
3.3875	1.245447806461548
3.412500000000001	1.245865302790712
3.4375	1.246135596182307
3.4625	1.233270251745276
3.4875	1.232977053814513
3.5125	1.232442325641941
3.537500000000001	1.23165550273288
3.5625	1.230620730807983
3.5875	1.229355531883944
3.6125	1.227884246435609
3.6375	1.226226496333337
3.662500000000001	1.224393144863875
3.6875	1.222389312788146
3.7125	1.220236223514704
3.7375	1.217989146759942
3.7625	1.202175975558583
3.787500000000001	1.199828420686258
3.8125	1.197470848544202
3.8375	1.195103630981959
3.8625	1.192728093454209
3.8875	1.190349613264973
3.912500000000001	1.187978975645367
3.9375	1.185637841947322
3.9625	1.183355553169263
3.9875	1.18116045090065
4.0125	1.179068899123173
4.037500000000001	1.177083110758548
4.0625	1.175201378323713
4.0875	1.173434410882552
4.112500000000001	1.171811140122643
4.1375	1.170362757306125
4.162500000000001	1.169099548053291
4.1875	1.168017436657518
4.2125	1.167102136927598
4.237500000000001	1.166317108765723
4.2625	1.165657543067905
4.287500000000001	1.165181637774882
4.3125	1.164832965590897
4.3375	1.164527244107445
4.362500000000001	1.16454348207981
4.3875	1.16472803437238
4.412500000000001	1.165138404357851
4.4375	1.165633036535063
4.4625	1.166034215081979
4.487500000000001	1.166395210963351
4.5125	1.16683696891006
4.537500000000001	1.153161322354839
4.5625	1.154837441977977
4.5875	1.15598760448694
4.612500000000001	1.156515354799706
4.6375	1.15702032226795
4.662500000000001	1.157771047611286
4.6875	1.159390578602901
4.7125	1.161238620140732
4.737500000000001	1.162016639035861
4.7625	1.162579267955729
4.787500000000001	1.163193521583171
4.812500000000001	1.164020297823366
4.8375	1.165276736372349
